id,harga_beli,harga_jual,timestamp
2355,13460,13050,2024-07-31
2356,13440,13030,2024-01-08
2357,13440,13030,2024-02-08
2358,13410,13000,2024-03-08
2359,13410,13000,2024-04-08
2360,13320,12920,2024-05-08
2361,13250,12850,2024-06-08
2362,13110,12710,2024-07-08
2363,13110,12710,2024-08-08
2364,13210,12810,2024-09-08
2365,13130,12730,2024-10-08
2366,13130,12730,2024-11-08
2367,13230,12830,2024-12-08
2368,13230,12830,2024-08-13
2369,13230,12830,2024-08-14
2370,13180,12780,2024-08-15
2371,13070,12670,2024-08-16
2372,10530,10000,2024-08-17
2373,13180,12780,2024-08-18
2374,13180,12780,2024-08-19
2375,13190,12790,2024-08-20
2376,13150,12750,2024-08-21
2377,13100,12700,2024-08-22
2378,13150,12750,2024-08-23
2379,13240,12840,2024-08-24
2380,13240,12840,2024-08-25
2381,13240,12840,2024-08-26
2382,13240,12840,2024-08-27
2383,13140,12740,2024-08-28
2384,13160,12760,2024-08-29
2385,13170,12770,2024-08-30
2386,13060,12660,2024-08-31
2387,13060,12660,2024-01-09
2388,13060,12660,2024-02-09
2389,13120,12720,2024-03-09
2390,13120,12720,2024-04-09
2391,13150,12750,2024-05-09
2392,13200,12800,2024-06-09
2393,13110,12710,2024-07-09
2394,13110,12710,2024-08-09
2395,13030,12630,2024-09-09
2396,13040,12640,2024-10-09
2397,13140,12740,2024-11-09
2398,13120,12720,2024-12-09
2399,13250,12850,2024-09-13
2400,13350,12940,2024-09-14
2401,13350,12940,2024-09-15
2402,13400,12990,2024-09-16
2403,13410,13000,2024-09-17
2404,13370,12960,2024-09-18
2405,13260,12860,2024-09-19
2406,13340,12930,2024-09-20
2407,13430,12890,2024-09-21
2408,13430,13020,2024-09-22
2409,13430,13020,2024-09-23
2410,13450,13040,2024-09-24
2411,13450,13040,2024-09-25
2412,13430,13020,2024-09-26
2413,13430,13020,2024-09-27
2414,13430,13020,2024-09-28
2415,13430,13020,2024-09-29
2416,13460,13050,2024-09-30
2417,13380,12970,2024-01-10
2418,13470,13060,2024-02-10
2419,13520,13110,2024-03-10
2420,13560,13150,2024-04-10
2421,13620,13210,2024-05-10
2422,13620,13210,2024-06-10
2423,13620,13210,2024-07-10
2424,13630,13220,2024-08-10
2425,13630,13220,2024-09-10
2426,13530,13120,2024-10-10
2427,13690,13270,2024-11-10
2428,13780,13360,2024-12-10
2429,13700,13280,2024-10-13
2430,13760,13340,2024-10-14
2431,13700,13280,2024-10-15
2432,13770,13350,2024-10-16
2433,13800,13380,2024-10-17
2434,13900,13480,2024-10-18
2435,14060,13630,2024-10-19
2436,14060,13630,2024-10-20
2437,14060,13630,2024-10-21
2438,14020,13590,2024-10-22
2439,14210,13780,2024-10-23
2440,14220,13790,2024-10-24
2441,14220,13790,2024-10-25
2442,14270,13840,2024-10-26
2443,14190,13760,2024-10-27
2444,14190,13760,2024-10-28
2445,14560,14120,2024-10-29
2446,14630,14190,2024-10-30
2447,14420,13980,2024-10-31
2448,14340,13900,2024-01-11
2449,14340,13900,2024-02-11
2450,14340,13900,2024-03-11
2451,14340,13900,2024-04-11
2452,14340,13900,2024-05-11
2453,14170,13740,2024-06-11
2454,14170,13740,2024-07-11
2455,14280,13850,2024-08-11
2456,14170,13740,2024-09-11
2457,14170,13740,2024-10-11
2458,14170,13740,2024-11-11
2459,13900,13480,2024-12-11
2460,13850,13430,2024-11-13
2461,13770,13350,2024-11-14
2462,13810,13390,2024-11-15
2463,13790,13370,2024-11-16
2464,13790,13370,2024-11-17
2465,13980,13560,2024-11-18
2466,13980,13560,2024-11-19
2467,14150,13720,2024-11-20
2468,14150,13720,2024-11-21
2469,14410,13970,2024-11-22
2470,14410,13970,2024-11-23
2471,14410,13970,2024-11-24
2472,14390,13950,2024-11-25
2473,14110,13680,2024-11-26
2474,14160,13730,2024-11-27
2475,14260,13830,2024-11-28
2476,14210,13780,2024-11-29
2477,14270,13840,2024-11-30
2478,14270,13840,2024-01-12
2479,14220,13790,2024-02-12
2480,14270,13840,2024-03-12
2481,14050,13620,2024-04-12
2482,14260,13830,2024-05-12
2483,14270,13690,2024-06-12
2484,14210,13780,2024-07-12
2485,14210,13780,2024-08-12
2486,13900,13480,2024-09-12
2487,14260,13830,2024-10-12
2488,14380,13940,2024-11-12
2489,14490,14050,2024-12-12
2490,14360,13780,2024-12-13
2491,14280,13850,2024-12-14
2492,14280,13850,2024-12-15
2493,14280,13850,2024-12-16
2494,14310,13880,2024-12-17
2495,14310,13880,2024-12-18
2496,14310,13880,2024-12-19
2497,13980,13560,2024-12-20
2498,14460,14020,2024-12-21
2499,14460,14020,2024-12-22
2500,14460,14020,2024-12-23
2501,14380,13940,2024-12-24
2502,14380,13940,2024-12-25
2503,14380,13940,2024-12-26
2504,14460,14020,2024-12-27
2505,14460,14020,2024-12-28
2506,14440,14000,2024-12-29
2507,14460,14020,2024-12-30
2508,14330,13900,2024-12-31
2509,14330,13900,2025-01-01
2510,14420,13980,2025-02-01
2511,14550,14110,2025-03-01
2512,14550,14110,2025-04-01
2513,14510,14070,2025-05-01
2514,14510,14070,2025-06-01
2515,14460,14020,2025-07-01
2516,14530,14090,2025-08-01
2517,14580,14140,2025-09-01
2518,14670,14220,2025-10-01
2519,14780,14330,2025-11-01
2520,14780,14330,2025-12-01
2521,14780,14330,2025-01-13
2522,14690,14240,2025-01-14
2523,14730,14280,2025-01-15
2524,14840,14390,2025-01-16
2525,14960,14510,2025-01-17
2526,14960,14510,2025-01-18
2527,14890,14440,2025-01-19
2528,14870,14420,2025-01-20
2529,14930,14480,2025-01-21
2530,15040,14580,2025-01-22
2531,15050,14590,2025-01-23
2532,15060,14600,2025-01-24
2533,15090,14630,2025-01-25
2534,15090,14630,2025-01-26
2535,15070,14610,2025-01-27
2536,14980,14530,2025-01-28
2537,15090,14630,2025-01-29
2538,15080,14620,2025-01-30
2539,15170,14710,2025-01-31
2540,15210,14750,2025-01-02
2541,15210,14750,2025-02-02
2542,15180,14720,2025-03-02
2543,15380,14910,2025-04-02
2544,15510,15040,2025-05-02
2545,15580,15110,2025-06-02
2546,15480,15010,2025-07-02
2547,15500,15030,2025-08-02
2548,15500,15030,2025-09-02
2549,15550,15080,2025-10-02
2550,15880,15400,2025-11-02
2551,15790,15310,2025-12-02
2552,15880,15400,2025-02-13
2553,15970,15490,2025-02-14
